driver_id,sent_date,lat,lng,weekday,hour
9c7d5cc298071b360c2e3b77042ff9b7,2020-03-20 14:40:00,-23.514591217041,-46.506618499755,5.0,14.0
67baa637b0629a206ccf806db9e42a12,2020-03-20 14:40:00,-23.496885299682,-46.556209564208,5.0,14.0
d8da53844282578c02828bc87dc46f58,2020-03-20 14:45:00,-23.451236724853,-46.46450805664,5.0,14.0
b3ec7b03a6815d66099e3ad767fac939,2020-03-20 14:45:00,-23.507318496704,-46.477851867675,5.0,14.0
f751bb5bced9eb1d839879ee2807bb28,2020-03-20 14:45:00,-23.471035003662,-46.570083618164,5.0,14.0
b5d0f4a37e20caed1b2fec2eb6a2e231,2020-03-20 14:45:00,-23.507328033447,-46.478527069091,5.0,14.0
47e4b5d1a1fcbf0640b2ec737958e396,2020-03-20 14:45:00,-23.514692306518,-46.519973754882,5.0,14.0
378ee3f44e11ccb8ee5fe23c3bf328b0,2020-03-20 14:50:00,-23.462324142456,-46.491584777832,5.0,14.0
ffdb5ceab0617e621e87d6169c0c3806,2020-03-20 14:50:00,-23.474870681762,-46.523578643798,5.0,14.0
3af4b52cd6f0a85ff636855618298350,2020-03-20 14:50:00,-23.4898853302,-46.547958374023,5.0,14.0
cb4b8db443d0e9f174c6563ede6d8a88,2020-03-20 14:50:00,-23.464519500732,-46.497489929199,5.0,14.0
4323f5975fa1b8fcbbf8f804e056a5a0,2020-03-20 14:50:00,-23.513994216918,-46.53804397583,5.0,14.0
02b3b7e839eeb84179604848147e5c5f,2020-03-20 14:50:00,-23.477708816528,-46.528945922851,5.0,14.0
16f83e467f9911d96bd08caa97ec5d0b,2020-03-20 14:55:00,-23.470527648925,-46.556297302246,5.0,14.0
4202df1487b9fd6030280541626beee8,2020-03-20 14:55:00,-23.492561340332,-46.545749664306,5.0,14.0
b181603adc2dc128eabfe05df029c160,2020-03-20 14:55:00,-23.492422103881,-46.541313171386,5.0,14.0
d3c72e9ce3e5d94a4d58cdea05d46dc3,2020-03-20 14:55:00,-23.483322143554,-46.536849975585,5.0,14.0
fef218a2eb315c218cdaef7129a7a6cc,2020-03-20 14:55:00,-23.428880691528,-46.513244628906,5.0,14.0
e40a71cb2cf00a6e1d4b8e7162133951,2020-03-20 14:55:00,-23.43783378601,-46.516513824462,5.0,14.0
0ea446fda23493756be70e93607c1b61,2020-03-20 14:55:00,-23.465179443359,-46.525363922119,5.0,14.0
dce92ba24b47d87a2044e0facb86e9d2,2020-03-20 14:55:00,-23.463842391967,-46.499034881591,5.0,14.0
d40f66291cddadc492681a591c1e5495,2020-03-20 14:55:00,-23.428258895874,-46.512645721435,5.0,14.0
96948ca9dd402f3142d3ebd684f2a210,2020-03-20 14:55:00,-23.486919403076,-46.471942901611,5.0,14.0
e32c9031b9fe62a5aeb2f21b39150a8e,2020-03-20 14:55:00,-23.489522933959,-46.5471534729,5.0,14.0
a00e89776248017132d3f022d5c652ac,2020-03-20 14:55:00,-23.44497680664,-46.466220855712,5.0,14.0
91c126e6cb556794a5eb95d323a6f240,2020-03-20 14:55:00,-23.455642700195,-46.505756378173,5.0,14.0
3f2f3481ca884d79dcd6f8f458e2e85c,2020-03-20 14:55:00,-23.492238998413,-46.545886993408,5.0,14.0
f0b9b722dedff4ef92e0f8c48ba92034,2020-03-20 14:55:00,-23.518396377563,-46.510746002197,5.0,14.0
4e1bb19e7c9fda367cf1fd3782efb708,2020-03-20 14:55:00,-23.460985183715,-46.523307800292,5.0,14.0
73a2b1adbe7482916abb3834ff27aa5c,2020-03-20 14:55:00,-23.42908668518,-46.537403106689,5.0,14.0
111770faeb96b292ff861dd5e654a2bc,2020-03-20 14:55:00,-23.480863571166,-46.556636810302,5.0,14.0
ab751770395b86a511254a8bf673e7f0,2020-03-20 14:55:00,-23.461412429809,-46.511657714843,5.0,14.0
33ac1581372bbbf7b8383c70ec9f95c2,2020-03-20 14:55:00,-23.442640304565,-46.501102447509,5.0,14.0
62df927bad844d891cd697f08fa25321,2020-03-20 14:55:00,-23.461744308471,-46.524093627929,5.0,14.0
519b95dc19454e3fc0af5c6f0e835a66,2020-03-20 14:55:00,-23.490980148315,-46.489788055419,5.0,14.0
88193db3be50b58f1afbda30a42c6376,2020-03-20 14:55:00,-23.426635742187,-46.53970336914,5.0,14.0
07625401c9e971c50343fe964a1532ad,2020-03-20 14:55:00,-23.475257873535,-46.546939849853,5.0,14.0
81ab440af82aa1d2e62139c578b6c274,2020-03-20 14:55:00,-23.474355697631,-46.47822189331,5.0,14.0
028df2d568b1c02708cc10f134b8409d,2020-03-20 14:55:00,-23.467761993408,-46.512084960937,5.0,14.0
79fb1235dc0d070fabc0da53f02e0038,2020-03-20 14:55:00,-23.5064163208,-46.54494857788,5.0,14.0
0b9f14db1cbc5aaa4c79182872b21651,2020-03-20 14:55:00,-23.47529220581,-46.523990631103,5.0,14.0
b68a744203de61401c54be5157cf9342,2020-03-20 14:55:00,-23.465196609497,-46.525177001953,5.0,14.0
8072e512102b794c08f3479a856c0796,2020-03-20 14:55:00,-23.513984680175,-46.531707763671,5.0,14.0
199f8bb31e275bedca1f809520b4d685,2020-03-20 14:55:00,-23.513586044311,-46.541618347167,5.0,14.0
3e333505bf7be91d4c114c1e6e162084,2020-03-20 14:55:00,-23.511346817016,-46.502952575683,5.0,14.0
f6847b65d902ae32898e3199b6128444,2020-03-20 14:55:00,-23.490665435791,-46.477680206298,5.0,14.0
528d5891df11af04a9f2246848d8d818,2020-03-20 14:55:00,-23.462162017822,-46.523258209228,5.0,14.0
a338091022424012d5c187c4f52f3a0d,2020-03-20 14:55:00,-23.503034591674,-46.525844573974,5.0,14.0
2325857b61dd29639f04007aa11aeeea,2020-03-20 14:55:00,-23.46085357666,-46.519859313964,5.0,14.0
5b5baa178fd1ed61a9b52432f7b51d2b,2020-03-23 14:00:00,-23.507507324218,-46.542381286621,1.0,14.0
6e0a5347fe2cd4aa89abcc0196f8f3bd,2020-03-23 14:05:00,-23.509227752685,-46.549545288085,1.0,14.0
76a9d5457755934d7cbd90f1807dcc6b,2020-03-23 14:05:00,-23.458600997924,-46.481475830078,1.0,14.0
bb1bd692942c5d95c7c25611adfe347f,2020-03-23 14:05:00,-23.493495941162,-46.559280395507,1.0,14.0
3c1266d4950a3575bcb0c61c92acdaeb,2020-03-23 14:05:00,-23.468441009521,-46.513324737548,1.0,14.0
277927f11c17a4e0e5136b091afd839b,2020-03-23 14:05:00,-23.490020751953,-46.559104919433,1.0,14.0
68db2328e2ea653ae141548655788212,2020-03-23 14:05:00,-23.481056213378,-46.560283660888,1.0,14.0
06d1f3b58fce020ee4806e4d83120865,2020-03-23 14:10:00,-23.45984840393,-46.484752655029,1.0,14.0
c6351f9aebae5a4c1cd1a33dded791f4,2020-03-23 14:10:00,-23.504322052001,-46.551929473876,1.0,14.0
977f6f5f8bd5054b7ec5f72374d5e68d,2020-03-23 14:10:00,-23.467622756958,-46.507057189941,1.0,14.0
b95574fa4de35c56016d5d0dede1439d,2020-03-23 14:10:00,-23.43218421936,-46.551727294921,1.0,14.0
2980900530a5089175f58cf135c67f49,2020-03-23 14:15:00,-23.507982254028,-46.486541748046,1.0,14.0
ca6a6b1fc89802352502485ca7b0b4c0,2020-03-23 14:15:00,-23.514562606811,-46.519691467285,1.0,14.0
ed0878a9bd774c6ed5f372bf43b45635,2020-03-23 14:15:00,-23.474054336547,-46.480228424072,1.0,14.0
59b41466f8ce7f334214df092fd59d52,2020-03-23 14:15:00,-23.497093200683,-46.558147430419,1.0,14.0
fdc998e2466a148f45587e2281a26325,2020-03-23 14:15:00,-23.474863052368,-46.524234771728,1.0,14.0
268b02f3817126c31016f23e1e96a312,2020-03-23 14:20:00,-23.511070251464,-46.497932434082,1.0,14.0
1650806b04f899afa14597109cd25e2c,2020-03-23 14:20:00,-23.487688064575,-46.531505584716,1.0,14.0
4aa57c144773505b64c1f6060843baa8,2020-03-23 14:20:00,-23.47163772583,-46.543617248535,1.0,14.0
4da77fd24e5ccaf5f531495ee42b4c77,2020-03-23 14:20:00,-23.495248794555,-46.555355072021,1.0,14.0
86943881848e9093aeecb435cba1e324,2020-03-23 14:25:00,-23.482822418212,-46.559692382812,1.0,14.0
d41bc50f15341d647b4cdd5d39ba8491,2020-03-23 14:25:00,-23.472364425659,-46.503070831298,1.0,14.0
d2b2ac1852d518ac4a64a2133de2bbbc,2020-03-23 14:25:00,-23.478897094726,-46.471675872802,1.0,14.0
aa87f9ff5d48e003a9d19aa728494bf4,2020-03-23 14:25:00,-23.48507118225,-46.559978485107,1.0,14.0
08ae473cdbdc0291b59f8e53736b2155,2020-03-23 14:25:00,-23.486568450927,-46.55936050415,1.0,14.0
c9b71c02762b5c100614ff1c26ea2ead,2020-03-23 14:25:00,-23.481321334838,-46.559989929199,1.0,14.0
7147d153f608f0fe4630e267a5ccba1c,2020-03-23 14:30:00,-23.48850440979,-46.545612335205,1.0,14.0
e13e5548cfe221b380cb1bddd809e1fa,2020-03-23 14:30:00,-23.449409484863,-46.546306610107,1.0,14.0
8a5066578ab5c90f1a487831d75824bf,2020-03-23 14:30:00,-23.475656509399,-46.514167785644,1.0,14.0
317d96174ed33ed18925892b4c01b398,2020-03-23 14:30:00,-23.451784133911,-46.545352935791,1.0,14.0
008c3afc12cf1a2be1e22cc6e6357b86,2020-03-23 14:35:00,-23.50196647644,-46.534049987792,1.0,14.0
45604a3046b4711f8fa8d0ad217c680b,2020-03-23 14:35:00,-23.441017150878,-46.545825958251,1.0,14.0
8e3dc10ce9541720c944bfb5edd13101,2020-03-23 14:35:00,-23.512214660644,-46.541511535644,1.0,14.0
0c7b713864b7bbcca2f13d9b45d0d90f,2020-03-23 14:40:00,-23.50454711914,-46.538551330566,1.0,14.0
f548c0a7c27ea8cb6e21ce8469c55591,2020-03-23 14:40:00,-23.514772415161,-46.48875427246,1.0,14.0
f25caba806fe6a5b2673023021d53b2a,2020-03-23 14:40:00,-23.51572227478,-46.485195159912,1.0,14.0
047216f3c6e466c57f5489258822036e,2020-03-23 14:40:00,-23.517154693603,-46.489025115966,1.0,14.0
6e547dbec208cb5604e5d37e3fc66e3a,2020-03-23 14:40:00,-23.420375823974,-46.491275787353,1.0,14.0
e38115a1d6d13ce50b3872511ef6a6cd,2020-03-23 14:40:00,-23.439949035644,-46.544033050537,1.0,14.0
4e0cee38bdffc1d8db56f15c8a2a2b3d,2020-03-23 14:40:00,-23.482625961303,-46.536479949951,1.0,14.0
df51be51415bb83b52ea6a4be0093c70,2020-03-23 14:40:00,-23.52011680603,-46.52624130249,1.0,14.0
0fdb7e1d4829cb7ed6a753e619c3e8f4,2020-03-23 14:40:00,-23.487201690673,-46.544700622558,1.0,14.0
987d9054637cff7b6adff5e0c4233607,2020-03-23 14:45:00,-23.514440536499,-46.527206420898,1.0,14.0
a613d20807ab1699d07446e7925e1d1e,2020-03-23 14:45:00,-23.517370223999,-46.51549911499,1.0,14.0
44c1c5fe77ba631d01021a8aace0009c,2020-03-23 14:45:00,-23.450777053833,-46.459865570068,1.0,14.0
ac1984814576d6c541c1cbb8c0b41ebc,2020-03-23 14:45:00,-23.473413467407,-46.552890777587,1.0,14.0
8cf7d5a9606b24754a46b4fbcf1cd938,2020-03-23 14:50:00,-23.473609924316,-46.492515563964,1.0,14.0
bd3c6dd171f768d0e465bae1e1001e02,2020-03-23 14:50:00,-23.491436004638,-46.461589813232,1.0,14.0
0d412b8eba7039906ffecd6fc4a722a9,2020-03-23 14:50:00,-23.513645172119,-46.542381286621,1.0,14.0
076a1bc683d4bd38d5051d4490700dc8,2020-03-23 14:50:00,-23.506341934204,-46.476741790771,1.0,14.0
5bacad1a54544b6151658437c27cda9e,2020-03-23 14:50:00,-23.477375030517,-46.560997009277,1.0,14.0
e605cb9e35d6e9713b7807567a983ee9,2020-03-23 14:50:00,-23.467617034912,-46.523208618164,1.0,14.0
d118de60efdfedabe7adc1604e47015e,2020-03-23 14:55:00,-23.5205078125,-46.500335693359,1.0,14.0
c9d4e442e4a9904f10dcb433851c3cfb,2020-03-23 14:55:00,-23.470489501953,-46.551086425781,1.0,14.0
d6fb4359c0d39377c21dccbfc04d2199,2020-03-23 14:55:00,-23.457248687744,-46.51305770874,1.0,14.0
95034974834d8d6ad93694bdb6d1886b,2020-03-23 14:55:00,-23.453609466552,-46.51647567749,1.0,14.0
fac0600dc095dfb6a1294d651a068b3a,2020-03-23 14:55:00,-23.487768173217,-46.545143127441,1.0,14.0
c023b8bd39b6b6c3c1b23e57a97308b6,2020-03-23 14:55:00,-23.49273109436,-46.49970626831,1.0,14.0
9d2952041c1e6087a3074158ad8f32f7,2020-03-23 14:55:00,-23.496932983398,-46.515468597412,1.0,14.0
775285ca0eff725d10b8ff74c9fffb10,2020-03-23 14:55:00,-23.507400512695,-46.496234893798,1.0,14.0
b78ee59880dfca5ff7bb873413f09d91,2020-03-23 14:55:00,-23.470445632934,-46.56615447998,1.0,14.0
b3224a14ba75840086b45e3510a4440d,2020-03-23 14:55:00,-23.464426040649,-46.516876220703,1.0,14.0
3a6430ccda63161354c5c81e538e7196,2020-03-23 14:55:00,-23.465257644653,-46.518405914306,1.0,14.0
18b19482174a97f9e996f6d120e6ea3d,2020-03-23 14:55:00,-23.453622817993,-46.557479858398,1.0,14.0
1240e94f0ce384a77232217821831153,2020-03-23 14:55:00,-23.467693328857,-46.511821746826,1.0,14.0
485cd38e37eb1063805e2fc77b118783,2020-03-23 14:55:00,-23.453910827636,-46.555656433105,1.0,14.0
fc1bb7097b611ea1be7b0dfe9d908428,2020-03-23 14:55:00,-23.502561569213,-46.499053955078,1.0,14.0
af95cfa33d508c01d31fe66236485e37,2020-03-23 14:55:00,-23.505004882812,-46.476772308349,1.0,14.0
ac8c181160dc99385bec51be806dc707,2020-03-23 14:55:00,-23.445247650146,-46.510692596435,1.0,14.0
4e54d70fea5046fa0bd23cd0f4df3e94,2020-03-23 14:55:00,-23.464862823486,-46.501678466796,1.0,14.0
3ff9a50966119e07c96e3e8e8c1f245c,2020-03-23 14:55:00,-23.508203506469,-46.536529541015,1.0,14.0
459a8fa196a5ac0a09030a2b86a42e38,2020-03-23 14:55:00,-23.520191192626,-46.500827789306,1.0,14.0
42da1c043b1cc4c0eb075cea1bf11384,2020-03-23 14:55:00,-23.518722534179,-46.518245697021,1.0,14.0
778fb96b4a8aee5d61352a97bfc4d348,2020-03-23 14:55:00,-23.448293685913,-46.564598083496,1.0,14.0
42580b213cdd446c7e4eddbe8f0b79e3,2020-03-23 14:55:00,-23.458013534545,-46.493476867675,1.0,14.0
fde868c7c34586fb2d5cef4e8fe483a3,2020-03-23 14:55:00,-23.459514617919,-46.519477844238,1.0,14.0
90dd303abffdd2a14f11d4819e795dc9,2020-03-23 14:55:00,-23.512367248535,-46.482036590576,1.0,14.0
54e4be5fe904c3c7e8ebc751b5b87e10,2020-03-23 14:55:00,-23.507591247558,-46.516952514648,1.0,14.0
627cba986ff61bd900981af4e3b6801b,2020-03-23 14:55:00,-23.449640274047,-46.536415100097,1.0,14.0
53a4f68965ab3e22708194ed301a7e92,2020-03-23 14:55:00,-23.437564849853,-46.547859191894,1.0,14.0
143a3500746af9becd8cea0e97a8ef7a,2020-03-23 14:55:00,-23.505695343017,-46.482990264892,1.0,14.0
74cb7db337996f9e694da8f3975c971a,2020-03-23 14:55:00,-23.467817306518,-46.5119972229,1.0,14.0
31795fb5afe99a14f848e6d6ab3dcb0e,2020-03-23 14:55:00,-23.489671707153,-46.545043945312,1.0,14.0
636e6a20208646c0f065b2f89f5d39cd,2020-03-23 14:55:00,-23.474349975585,-46.561553955078,1.0,14.0
8323c7454e084b3ca09fe536085b406d,2020-03-23 14:55:00,-23.454652786254,-46.565319061279,1.0,14.0
674db24cc44c2b7d16f87303153a2898,2020-03-23 14:55:00,-23.44871520996,-46.548244476318,1.0,14.0
babfa25963d37030a340984d9d063321,2020-03-23 14:55:00,-23.510850906372,-46.519355773925,1.0,14.0
506aae33e91f91006b62fb649c804ad3,2020-03-23 14:55:00,-23.496534347534,-46.558078765869,1.0,14.0
19bce4f2bd392692c6f90cd22a31ca32,2020-03-23 14:55:00,-23.463390350341,-46.533386230468,1.0,14.0
fb8062d98de2413ae3bb5953582ba9b3,2020-03-23 14:55:00,-23.447572708129,-46.508689880371,1.0,14.0
6f6a4e024faaed4d17d541a758cb00c7,2020-03-23 14:55:00,-23.458707809448,-46.484832763671,1.0,14.0
eb7e8df20aa93ae571f506153de0fe84,2020-03-23 14:55:00,-23.4631690979,-46.526931762695,1.0,14.0
b7139133563ba5099c1db9e89974d6d9,2020-03-23 14:55:00,-23.446641921997,-46.498271942138,1.0,14.0
d15f2fcbb88829b2ffdb724edaf5a0e6,2020-03-23 14:55:00,-23.456811904907,-46.503601074218,1.0,14.0
7f4debe20a2459efc36354c302f01197,2020-03-23 14:55:00,-23.467468261718,-46.556171417236,1.0,14.0
c83dfc0548a691e6328588bf4d99cf91,2020-03-24 14:00:00,-23.490436553955,-46.548572540283,2.0,14.0
ebe2082030878c120de0d8ed46d5f63f,2020-03-24 14:00:00,-23.502143859863,-46.477939605712,2.0,14.0
03c85ce82febe2cbc45a639ae8a1432a,2020-03-24 14:00:00,-23.487274169921,-46.466114044189,2.0,14.0
dd64dd0798b422ac9d428d959a5d489b,2020-03-24 14:00:00,-23.517559051513,-46.529876708984,2.0,14.0
2022174bdeee98588273b95689d69107,2020-03-24 14:00:00,-23.50747680664,-46.489059448242,2.0,14.0
2c467f612c44ed86821eba393e54df21,2020-03-24 14:00:00,-23.484767913818,-46.56509399414,2.0,14.0
a3cc6010a9fb41aac150a92bcf91fac7,2020-03-24 14:00:00,-23.48861503601,-46.545845031738,2.0,14.0
4416d590c9179a08081ba762d365b799,2020-03-24 14:05:00,-23.457195281982,-46.464344024658,2.0,14.0
1c0eeca883e5618bf1a713bc0776ae83,2020-03-24 14:05:00,-23.514375686645,-46.536170959472,2.0,14.0
22c0ca63bbf326309ab2a28351ca6026,2020-03-24 14:05:00,-23.468055725097,-46.546432495117,2.0,14.0
b6565c7d4504a5fec70525204038be38,2020-03-24 14:05:00,-23.471557617187,-46.565189361572,2.0,14.0
87c374865597d97762f193683017e83a,2020-03-24 14:05:00,-23.473857879638,-46.522968292236,2.0,14.0
38d2832ae8e4d19297a31c56ceead140,2020-03-24 14:10:00,-23.441087722778,-46.529941558837,2.0,14.0
2955379a72b8a88ac572015df0b547e8,2020-03-24 14:10:00,-23.435403823852,-46.547569274902,2.0,14.0
379c813c2b7b401124cf637a56b9d2e9,2020-03-24 14:10:00,-23.469768524169,-46.568527221679,2.0,14.0
f6f54adfd661658b295d5d4f3926275e,2020-03-24 14:10:00,-23.476623535156,-46.527290344238,2.0,14.0
5c1bcd1407cdd3d4439d55c2ba2a6eac,2020-03-24 14:10:00,-23.483903884887,-46.539314270019,2.0,14.0
c9d0f2e8cd654c010be6701a9a486ba2,2020-03-24 14:10:00,-23.469676971435,-46.514587402343,2.0,14.0
0052e0a5b243cb0855827577443dcf97,2020-03-24 14:15:00,-23.462003707885,-46.491588592529,2.0,14.0
e8a73e8ba06be0a5e9ca1bdd33f1d476,2020-03-24 14:15:00,-23.513942718505,-46.530048370361,2.0,14.0
8cc69800dca2a01a6ce60340bf6a2331,2020-03-24 14:15:00,-23.514995574951,-46.531871795654,2.0,14.0
3499bd06cbc7e74dc3b9e01b6712fb57,2020-03-24 14:15:00,-23.472774505615,-46.533836364746,2.0,14.0
caca4957c42b6115ab5cc2a2c25072a3,2020-03-24 14:15:00,-23.51452255249,-46.5200881958,2.0,14.0
d530559e1f7333434231f8cba7d75e05,2020-03-24 14:15:00,-23.480791091918,-46.533622741699,2.0,14.0
eaec723959426b15f2fa92a8f8f9ff81,2020-03-24 14:20:00,-23.492797851562,-46.552177429199,2.0,14.0
3cc470709c7a63b532cd7ae3e5d6269d,2020-03-24 14:20:00,-23.473302841186,-46.521839141845,2.0,14.0
427ca7128ab85cfd86c74afb3ecd73f9,2020-03-24 14:20:00,-23.467733383178,-46.511833190917,2.0,14.0
fb4cebc86ab4459a0b4162822ccd422a,2020-03-24 14:25:00,-23.470849990844,-46.518894195556,2.0,14.0
2a0112c852363524351f806318558f8b,2020-03-24 14:25:00,-23.49623298645,-46.470542907714,2.0,14.0
8e5c0bf74ed97d0dafe4377561b2cfce,2020-03-24 14:25:00,-23.490320205688,-46.548484802246,2.0,14.0
3016797f1d9c2a9d250f524327ca027d,2020-03-24 14:25:00,-23.463134765625,-46.474708557128,2.0,14.0
86109d400f0ed29e840b47ed72777c84,2020-03-24 14:25:00,-23.490400314331,-46.548706054687,2.0,14.0
a4e937fc971ab58c1377a1dfef46f909,2020-03-24 14:25:00,-23.43684387207,-46.495098114013,2.0,14.0
33a00f008a151b6bf88bb0e59f455807,2020-03-24 14:25:00,-23.465185165405,-46.499137878417,2.0,14.0
c04a545458ed71734f73ee99e59dbe4d,2020-03-24 14:30:00,-23.491453170776,-46.554317474365,2.0,14.0
1709cc106f27550b1fb9829a2fd01012,2020-03-24 14:30:00,-23.437217712402,-46.516273498535,2.0,14.0
fcfd1ffd5503fc3c84d0a40e035ac1fd,2020-03-24 14:30:00,-23.494173049926,-46.553974151611,2.0,14.0
045bcd1da40ea5380d80902c90618660,2020-03-24 14:30:00,-23.48218345642,-46.5357131958,2.0,14.0
87af382873ac12864910362ccc332497,2020-03-24 14:30:00,-23.458862304687,-46.563682556152,2.0,14.0
2744a05e307d4e4eb694af6d7f0885f3,2020-03-24 14:30:00,-23.503007888793,-46.5263671875,2.0,14.0
0cbb6e3208b4775d4c85d2d197f54687,2020-03-24 14:30:00,-23.487970352172,-46.544979095458,2.0,14.0
5e41cbbacc995e723e0a42f3ee9edb5a,2020-03-24 14:30:00,-23.478685379028,-46.566780090332,2.0,14.0
39d5b9124f92c1b1a41c55894b0c4436,2020-03-24 14:35:00,-23.457054138183,-46.566585540771,2.0,14.0
622a6d1627cab7ef74fc7f51cf068358,2020-03-24 14:35:00,-23.486349105834,-46.456993103027,2.0,14.0
16ef45096655b165a472046a14677c1a,2020-03-24 14:35:00,-23.490436553955,-46.548683166503,2.0,14.0
513e23752d0636f5fea7d21eea6d47fc,2020-03-24 14:35:00,-23.484102249145,-46.538764953613,2.0,14.0
ff6865d1092b729f34f174af6d01a11b,2020-03-24 14:35:00,-23.480407714843,-46.560108184814,2.0,14.0
64da5a86bc84f3454b4dd13b6979387f,2020-03-24 14:35:00,-23.483692169189,-46.559936523437,2.0,14.0
ffb12f6fe6339fe910736f3050ef4638,2020-03-24 14:35:00,-23.487184524536,-46.466102600097,2.0,14.0
c9b5c97c4b1e6aefe7f6a3c08272a8a4,2020-03-24 14:35:00,-23.506732940673,-46.52197265625,2.0,14.0
e37834b1f5d8f6b231e703570307d91b,2020-03-24 14:35:00,-23.488174438476,-46.507934570312,2.0,14.0
cf2995db92ecaf7c2b52179f1cd6abdc,2020-03-24 14:35:00,-23.419170379638,-46.523635864257,2.0,14.0
a14f47ba9abcfe6de1e408de43c96aee,2020-03-24 14:35:00,-23.451881408691,-46.560981750488,2.0,14.0
7c5df5d718b91ced3e152e6cee32d634,2020-03-24 14:40:00,-23.504011154174,-46.529644012451,2.0,14.0
d9e5b3e40768c89a06553904d4d86b0d,2020-03-24 14:40:00,-23.438343048095,-46.536632537841,2.0,14.0
0dca26b7239c1259f14b21c8b86555b7,2020-03-24 14:40:00,-23.467653274536,-46.511817932128,2.0,14.0
11029981521f137a5934de2b536299da,2020-03-24 14:40:00,-23.424827575683,-46.533237457275,2.0,14.0
e7e229970fddc14df7df0d90f4a8ff0c,2020-03-24 14:45:00,-23.482330322265,-46.462787628173,2.0,14.0
4bedead6310a28e3e3f22be918e78adf,2020-03-24 14:45:00,-23.474340438842,-46.48486328125,2.0,14.0
6091d0ada7c05daf6103b00827b0903b,2020-03-24 14:45:00,-23.473594665527,-46.492084503173,2.0,14.0
548f920b5ee48bfc92514a597583dc26,2020-03-24 14:45:00,-23.454315185546,-46.471858978271,2.0,14.0
694e48a4102125236ae8fd51aebaffb1,2020-03-24 14:45:00,-23.504821777343,-46.522087097167,2.0,14.0
afe30e7af0aff2ad119587877df76696,2020-03-24 14:45:00,-23.512893676757,-46.538856506347,2.0,14.0
ec5c9f500792ca4938b029b88d441f84,2020-03-24 14:45:00,-23.461696624755,-46.491153717041,2.0,14.0
125ad72db8e5a09c2aa784082562a408,2020-03-24 14:45:00,-23.488269805908,-46.545291900634,2.0,14.0
a393f2b6ac636c0e93e1a4753f94fbeb,2020-03-24 14:45:00,-23.420818328857,-46.505043029785,2.0,14.0
fe7f4573a834e684cc77592f1f9dcf4b,2020-03-24 14:45:00,-23.473327636718,-46.531337738037,2.0,14.0
2e019a755edb23803507d3d6527e42ed,2020-03-24 14:45:00,-23.465522766113,-46.500217437744,2.0,14.0
db845a4d2f9def8c8ebd53a482c46858,2020-03-24 14:45:00,-23.425809860229,-46.508289337158,2.0,14.0
31bc5644ae198ad96dd9f2438bfdae3a,2020-03-24 14:45:00,-23.496490478515,-46.557235717773,2.0,14.0
fa959bfa3a6577e38560f4b1149fa8d7,2020-03-24 14:45:00,-23.436506271362,-46.535221099853,2.0,14.0
cea8ce5bd901d2d44ffad2da8e49a6d9,2020-03-24 14:50:00,-23.469514846801,-46.513145446777,2.0,14.0
79aa4c3541ea7da5af1fb05673a77428,2020-03-24 14:50:00,-23.501186370849,-46.544631958007,2.0,14.0
a61bb59635465578f8c3b10113eeca9d,2020-03-24 14:50:00,-23.435209274291,-46.543788909912,2.0,14.0
aad7992c7e33a3a0e3a541015c0704fb,2020-03-24 14:50:00,-23.497137069702,-46.550117492675,2.0,14.0
064f69f174055935a2f57329baaf2557,2020-03-24 14:50:00,-23.488681793212,-46.532760620117,2.0,14.0
95b5f347a53afdf4b0487a14f08ae803,2020-03-24 14:50:00,-23.475652694702,-46.569702148437,2.0,14.0
62e42b83e0c4a7d73b689ebb97563732,2020-03-24 14:50:00,-23.499618530273,-46.468429565429,2.0,14.0
a09f5fd59da5ae2bff5989a5a7583243,2020-03-24 14:50:00,-23.425922393798,-46.502784729003,2.0,14.0
24589308cb7f97f85b9efc4dfb2ca2d0,2020-03-24 14:50:00,-23.484550476074,-46.539463043212,2.0,14.0
096dc5b457d955df743827f497ff83af,2020-03-24 14:50:00,-23.41647529602,-46.497314453125,2.0,14.0
19bcfc2ec6e32ba0b8effa4ecac8da7e,2020-03-24 14:55:00,-23.47640800476,-46.530445098876,2.0,14.0
289811f8a30ebd69fe7215c3f8598abf,2020-03-24 14:55:00,-23.507938385009,-46.50161743164,2.0,14.0
7cd86e410480e6d75a1b8ebcc629890c,2020-03-24 14:55:00,-23.468025207519,-46.512599945068,2.0,14.0
3a03636ea5acd5146158180b0804dcec,2020-03-24 14:55:00,-23.464733123779,-46.52151107788,2.0,14.0
3b566de483b09607b1f26137be53e961,2020-03-24 14:55:00,-23.476663589477,-46.560585021972,2.0,14.0
052b4f7e283a138e80ed0c5d23ac51ac,2020-03-24 14:55:00,-23.506572723388,-46.473316192626,2.0,14.0
884444820b2e0eb3bfac7debf46a3aad,2020-03-24 14:55:00,-23.438524246215,-46.534282684326,2.0,14.0
0f48bb71e242bcada03547f6b6f5ab92,2020-03-24 14:55:00,-23.495780944824,-46.501083374023,2.0,14.0
9209b1d686c0a48a404992f001fb04a0,2020-03-24 14:55:00,-23.463930130004,-46.53673171997,2.0,14.0
1721d5856ba52ca072395edf6a546a86,2020-03-24 14:55:00,-23.422918319702,-46.496681213378,2.0,14.0
a18436d2a7b631401b542137cf61c43e,2020-03-24 14:55:00,-23.518730163574,-46.512058258056,2.0,14.0
fafe1d505d185cc44ad87e7913db402a,2020-03-24 14:55:00,-23.497816085815,-46.558193206787,2.0,14.0
